dataset,mix_id,mix_code,scm_primary_type,cement_kg_m3,binder_content_kg_m3,scm_replacement_pct,w_c_ratio,w_b_ratio,water_kg_m3,compressive_strength_28d_mpa,total_coarse_agg_kg_m3,total_fine_agg_kg_m3,total_agg_kg_m3,fine_to_coarse_ratio,binder_to_aggregate_ratio
DS3,5576.0,DS3-1246,Fly Ash,212,424,50.0,,,190.8,,893,697,1590,0.780515117581187,0.26666666666666666
DS3,5577.0,DS3-1247,Fly Ash,424,424,0.0,,,190.8,44.4,979,767,1746,0.7834525025536262,0.24284077892325315
DS3,5578.0,DS3-1248,Fly Ash,424,424,0.0,,,190.8,41,936,733,1669,0.7831196581196581,0.25404433792690234
DS3,5579.0,DS3-1249,Fly Ash,339,424,20.047169811320753,,,190.8,41.2,922,719,1641,0.779826464208243,0.2583790371724558
DS3,5580.0,DS3-1250,Fly Ash,276,424,34.905660377358494,,,190.8,38.6,908,708,1616,0.7797356828193832,0.2623762376237624
DS3,5581.0,DS3-1251,Fly Ash,212,424,50.0,,,190.8,35.1,893,697,1590,0.780515117581187,0.26666666666666666
DS3,5582.0,DS3-1252,Fly Ash,424,424,0.0,,,190.8,,979,767,1746,0.7834525025536262,0.24284077892325315
DS3,5583.0,DS3-1253,Fly Ash,424,424,0.0,,,190.8,,936,733,1669,0.7831196581196581,0.25404433792690234
DS3,5584.0,DS3-1254,Fly Ash,339,424,20.047169811320753,,,190.8,,922,719,1641,0.779826464208243,0.2583790371724558
DS3,5585.0,DS3-1255,Fly Ash,276,424,34.905660377358494,,,190.8,,908,708,1616,0.7797356828193832,0.2623762376237624
DS3,5586.0,DS3-1256,Fly Ash,212,424,50.0,,,190.8,,893,697,1590,0.780515117581187,0.26666666666666666
DS3,5587.0,DS3-1257,Fly Ash,424,424,0.0,,,190.8,,979,767,1746,0.7834525025536262,0.24284077892325315
DS3,5588.0,DS3-1258,Fly Ash,424,424,0.0,,,190.8,,936,733,1669,0.7831196581196581,0.25404433792690234
DS3,5589.0,DS3-1259,Fly Ash,339,424,20.047169811320753,,,190.8,,922,719,1641,0.779826464208243,0.2583790371724558
DS3,5590.0,DS3-1260,Fly Ash,276,424,34.905660377358494,,,190.8,,908,708,1616,0.7797356828193832,0.2623762376237624
DS3,5591.0,DS3-1261,Fly Ash,212,424,50.0,,,190.8,,893,697,1590,0.780515117581187,0.26666666666666666
DS3,5592.0,DS3-1262,Fly Ash,295,295,0.0,,,192,,1054,828,1882,0.7855787476280834,0.1567481402763018
DS3,5593.0,DS3-1263,Fly Ash,295,295,0.0,,,192,,899,777,1676,0.864293659621802,0.1760143198090692
DS3,5594.0,DS3-1264,Fly Ash,236,295,20.0,,,192,,833,772,1605,0.9267707082833133,0.1838006230529595
DS3,5595.0,DS3-1265,Fly Ash,192,295,34.91525423728814,,,192,,889,769,1658,0.8650168728908887,0.1779252110977081
DS3,5596.0,DS3-1266,Fly Ash,148,296,50.0,,,192,,884,764,1648,0.8642533936651584,0.1796116504854369
DS3,5597.0,DS3-1267,Fly Ash,295,295,0.0,,,192,30.33,1054,828,1882,0.7855787476280834,0.1567481402763018
DS3,5598.0,DS3-1268,Fly Ash,295,295,0.0,,,192,25.64,899,777,1676,0.864293659621802,0.1760143198090692
DS3,5599.0,DS3-1269,Fly Ash,236,295,20.0,,,192,27.73,833,772,1605,0.9267707082833133,0.1838006230529595
DS3,5600.0,DS3-1270,Fly Ash,192,295,34.91525423728814,,,192,25,889,769,1658,0.8650168728908887,0.1779252110977081
DS3,5601.0,DS3-1271,Fly Ash,148,296,50.0,,,192,23.63,884,764,1648,0.8642533936651584,0.1796116504854369
DS3,5602.0,DS3-1272,Fly Ash,295,295,0.0,,,192,,1054,828,1882,0.7855787476280834,0.1567481402763018
DS3,5603.0,DS3-1273,Fly Ash,295,295,0.0,,,192,,899,777,1676,0.864293659621802,0.1760143198090692
DS3,5604.0,DS3-1274,Fly Ash,236,295,20.0,,,192,,833,772,1605,0.9267707082833133,0.1838006230529595
DS3,5605.0,DS3-1275,Fly Ash,192,295,34.91525423728814,,,192,,889,769,1658,0.8650168728908887,0.1779252110977081
DS3,5606.0,DS3-1276,Fly Ash,148,296,50.0,,,192,,884,764,1648,0.8642533936651584,0.1796116504854369
DS3,5607.0,DS3-1277,Fly Ash,424,424,0.0,,,190.8,44.4,980,770,1750,0.7857142857142857,0.2422857142857143
DS6,23273.0,1,Fly Ash,375,500,25.0,0.32,,120.00,73.9,422,0,422,0.0,1.1848341232227488
DS6,23274.0,1,Fly Ash,375,500,25.0,0.32,,120.00,70.1,1056,0,1056,0.0,0.4734848484848485
DS6,23275.0,1,Fly Ash,375,500,25.0,0.32,,120.00,68.7,1040,0,1040,0.0,0.4807692307692308
DS6,23276.0,2,Fly Ash,300,402.5,25.46583850931677,0.46,,138.00,54.4,1.108,0,1.108,0.0,363.2671480144404
DS6,23277.0,2,Fly Ash,300,402.5,25.46583850931677,0.46,,138.00,49.7,1101,0,1101,0.0,0.3655767484105359
DS6,23278.0,2,Fly Ash,300,402.5,25.46583850931677,0.46,,138.00,44.3,1092,0,1092,0.0,0.3685897435897436
DS6,23279.0,2,Fly Ash,300,402.5,25.46583850931677,0.46,,138.00,39.5,1.075,0,1.075,0.0,374.4186046511628
DS6,23280.0,2,Fly Ash,260,400,35.0,0.46,,119.60,45.9,1.108,0,1.108,0.0,361.01083032490976
DS6,23281.0,2,Fly Ash,260,400,35.0,0.46,,119.60,43.6,1101,0,1101,0.0,0.36330608537693004
DS6,23282.0,2,Fly Ash,260,400,35.0,0.46,,119.60,40.4,1092,0,1092,0.0,0.3663003663003663
DS6,23283.0,2,Fly Ash,260,400,35.0,0.46,,119.60,38.3,1.075,0,1.075,0.0,372.09302325581393
DS6,23284.0,2,Fly Ash,307.5,410.0,25.0,0.55,,169.125,43.6,1.048,0,1.048,0.0,391.22137404580155
DS5,13196.0,DS5-766,Fly Ash,245,350,30.0,,,175,35.5,0,0,0,,
DS5,13197.0,DS5-767,Fly Ash,245,350,30.0,,,175,39.5,0,0,0,,
DS5,13198.0,DS5-768,Fly Ash,245,350,30.0,,,175,29.25,0,0,0,,
DS5,13199.0,DS5-769,None,296,296,0.0,,,148,37,0,0,0,,
DS6,23285.0,2,Fly Ash,307.5,410.0,25.0,0.55,,169.125,42.8,1044,0,1044,0.0,0.39272030651340994
DS6,23286.0,2,Fly Ash,307.5,410.0,25.0,0.55,,169.125,41.7,1030,0,1030,0.0,0.39805825242718446
DS6,23287.0,2,Fly Ash,307.5,410.0,25.0,0.55,,169.125,36.8,1.017,0,1.017,0.0,403.1465093411996
DS6,23288.0,2,Fly Ash,266.5,410.0,35.0,0.55,,146.575,40.7,1.048,0,1.048,0.0,391.22137404580155
DS6,23289.0,2,Fly Ash,266.5,410.0,35.0,0.55,,146.575,41,1044,0,1044,0.0,0.39272030651340994
DS3,5608.0,DS3-1278,Fly Ash,424,424,0.0,,,190.8,41,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5609.0,DS3-1279,Fly Ash,340,424,19.81132075471698,,,190.8,42.7,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5610.0,DS3-1280,Fly Ash,274,424,35.37735849056604,,,190.8,40.8,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5611.0,DS3-1281,Fly Ash,212,424,50.0,,,190.8,39.3,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5612.0,DS3-1282,Fly Ash,350,350,0.0,,,192.5,36.7,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5613.0,DS3-1283,Fly Ash,350,350,0.0,,,192.5,33.3,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5614.0,DS3-1284,Fly Ash,280,350,20.0,,,192.5,34.7,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5615.0,DS3-1285,Fly Ash,227.5,455.0,50.0,,,250.25,30.8,1015,800,1815,0.7881773399014779,0.25068870523415976
DS3,5616.0,DS3-1286,Fly Ash,175,350,50.0,,,192.5,29.3,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5617.0,DS3-1287,Fly Ash,295,295,0.0,,,191.75,30.4,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5618.0,DS3-1288,Fly Ash,295,295,0.0,,,191.75,24.8,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5619.0,DS3-1289,Fly Ash,236,295,20.0,,,191.75,25,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5620.0,DS3-1290,Fly Ash,191.8,295.1,35.00508302270417,,,191.82,21.6,1039,814,1853,0.7834456207892204,0.15925526173772261
DS3,5621.0,DS3-1291,Fly Ash,147.5,295.0,50.0,,,191.75,19.4,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5622.0,DS3-1292,Fly Ash,424,424,0.0,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5623.0,DS3-1293,Fly Ash,424,424,0.0,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5624.0,DS3-1294,Fly Ash,340,424,19.81132075471698,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5625.0,DS3-1295,Fly Ash,274,424,35.37735849056604,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5626.0,DS3-1296,Fly Ash,212,424,50.0,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5627.0,DS3-1297,Fly Ash,350,350,0.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5628.0,DS3-1298,Fly Ash,350,350,0.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5629.0,DS3-1299,Fly Ash,280,350,20.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5630.0,DS3-1300,Fly Ash,227.5,455.0,50.0,,,250.25,,1015,800,1815,0.7881773399014779,0.25068870523415976
DS3,5631.0,DS3-1301,Fly Ash,175,350,50.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5632.0,DS3-1302,Fly Ash,295,295,0.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5633.0,DS3-1303,Fly Ash,295,295,0.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5634.0,DS3-1304,Fly Ash,236,295,20.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5635.0,DS3-1305,Fly Ash,191.8,295.1,35.00508302270417,,,191.82,,1039,814,1853,0.7834456207892204,0.15925526173772261
DS3,5636.0,DS3-1306,Fly Ash,147.5,295.0,50.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5637.0,DS3-1307,Fly Ash,424,424,0.0,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5638.0,DS3-1308,Fly Ash,424,424,0.0,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5639.0,DS3-1309,Fly Ash,340,424,19.81132075471698,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5640.0,DS3-1310,Fly Ash,274,424,35.37735849056604,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5641.0,DS3-1311,Fly Ash,212,424,50.0,,,190.8,,980,770,1750,0.7857142857142857,0.2422857142857143
DS3,5642.0,DS3-1312,Fly Ash,350,350,0.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5643.0,DS3-1313,Fly Ash,350,350,0.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5644.0,DS3-1314,Fly Ash,280,350,20.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5645.0,DS3-1315,Fly Ash,227.5,455.0,50.0,,,250.25,,1015,800,1815,0.7881773399014779,0.25068870523415976
DS3,5646.0,DS3-1316,Fly Ash,175,350,50.0,,,192.5,,1015,800,1815,0.7881773399014779,0.1928374655647383
DS3,5647.0,DS3-1317,Fly Ash,295,295,0.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5648.0,DS3-1318,Fly Ash,295,295,0.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5649.0,DS3-1319,Fly Ash,236,295,20.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5650.0,DS3-1320,Fly Ash,191.8,295.1,35.00508302270417,,,191.82,,1039,814,1853,0.7834456207892204,0.15925526173772261
DS3,5651.0,DS3-1321,Fly Ash,147.5,295.0,50.0,,,191.75,,1039,814,1853,0.7834456207892204,0.15920129519697787
DS3,5652.0,DS3-1322,Fly Ash,390,390,0.0,,,195,,1107,678,1785,0.6124661246612466,0.2184873949579832
DS3,5653.0,DS3-1323,Silica Fume,351,390,10.0,,,195,,1107,664,1771,0.5998193315266486,0.220214568040655
DS3,5654.0,DS3-1324,Fly Ash,253.5,390.0,35.0,,,195,,1107,640,1747,0.5781391147244805,0.22323983972524328
DS3,5655.0,DS3-1325,GGBS,175.5,390.0,55.0,,,195,,1107,658,1765,0.5943992773261066,0.22096317280453256
DS3,5656.0,DS3-1326,Fly Ash,390,390,0.0,,,195,,1066,678,1744,0.6360225140712945,0.22362385321100917
DS3,5657.0,DS3-1327,Silica Fume,351,390,10.0,,,195,,1066,664,1730,0.6228893058161351,0.2254335260115607
DS3,5658.0,DS3-1328,Fly Ash,253.5,390.0,35.0,,,195,,1066,640,1706,0.600375234521576,0.22860492379835873
DS3,5659.0,DS3-1329,GGBS,175.5,390.0,55.0,,,195,,1066,658,1724,0.6172607879924953,0.22621809744779584
DS3,5660.0,DS3-1330,Fly Ash,390,390,0.0,,,195,,1078,678,1756,0.6289424860853432,0.22209567198177677
DS3,5661.0,DS3-1331,Silica Fume,351,390,10.0,,,195,,1078,664,1742,0.6159554730983302,0.22388059701492538
DS3,5662.0,DS3-1332,Fly Ash,253.5,390.0,35.0,,,195,,1078,640,1718,0.5936920222634509,0.2270081490104773
DS3,5663.0,DS3-1333,GGBS,175.5,390.0,55.0,,,195,,1078,658,1736,0.6103896103896104,0.22465437788018433
DS3,5664.0,DS3-1334,Fly Ash,390,390,0.0,,,195,,1107,678,1785,0.6124661246612466,0.2184873949579832
DS6,23290.0,2,Fly Ash,266.5,410.0,35.0,0.55,,146.575,37.1,1030,0,1030,0.0,0.39805825242718446
DS6,23291.0,2,Fly Ash,266.5,410.0,35.0,0.55,,146.575,25.2,1.017,0,1.017,0.0,403.1465093411996
DS6,23292.0,3,None,410,410,0.0,0.55,,225.50,48.6,1048,0,1048,0.0,0.39122137404580154
DS6,23293.0,3,None,410,410,0.0,0.55,,225.50,45.3,1044,0,1044,0.0,0.39272030651340994
DS6,23294.0,3,None,410,410,0.0,0.55,,225.50,42.5,1030,0,1030,0.0,0.39805825242718446
DS6,23295.0,3,None,410,410,0.0,0.55,,225.50,39.2,1024,0,1024,0.0,0.400390625
DS6,23296.0,3,None,410,410,0.0,0.55,,225.50,37.1,1017,0,1017,0.0,0.4031465093411996
DS6,23297.0,3,Fly Ash,307.5,410.0,25.0,0.55,,169.125,47.1,1048,0,1048,0.0,0.39122137404580154
DS6,23298.0,3,Fly Ash,307.5,410.0,25.0,0.55,,169.125,43.8,1044,0,1044,0.0,0.39272030651340994
DS6,23299.0,3,Fly Ash,307.5,410.0,25.0,0.55,,169.125,42.8,1030,0,1030,0.0,0.39805825242718446
DS6,23300.0,3,Fly Ash,307.5,410.0,25.0,0.55,,169.125,38.9,1024,0,1024,0.0,0.400390625
DS6,23301.0,3,Fly Ash,307.5,410.0,25.0,0.55,,169.125,36.7,1017,0,1017,0.0,0.4031465093411996
DS6,23302.0,4,None,380,380,0.0,0.45,,171.00,23.9732,1055,0,1055,0.0,0.36018957345971564
DS5,13200.0,DS5-770,Fly Ash,236,295,20.0,,,147.5,32.125,0,0,0,,
DS5,13201.0,DS5-771,Fly Ash,237,296,19.93243243243243,,,148,31.5,0,0,0,,
DS5,13202.0,DS5-772,Fly Ash,237,296,19.93243243243243,,,148,26.25,0,0,0,,
DS6,23303.0,4,None,380,380,0.0,0.45,,171.00,21.7408,1055,0,1055,0.0,0.36018957345971564
DS6,23304.0,4,Fly Ash,266,380,30.0,0.45,,119.70,21.3687,1055,0,1055,0.0,0.36018957345971564
DS6,23305.0,4,GGBS,133,380,65.0,0.45,,59.85,19.5083,1055,0,1055,0.0,0.36018957345971564
DS6,23306.0,5,None,410,410,0.0,0.55,,225.50,48.6,1048,0,1048,0.0,0.39122137404580154
DS3,5665.0,DS3-1335,Silica Fume,351,390,10.0,,,195,,1107,664,1771,0.5998193315266486,0.220214568040655
DS3,5666.0,DS3-1336,Fly Ash,253.5,390.0,35.0,,,195,,1107,640,1747,0.5781391147244805,0.22323983972524328
DS3,5667.0,DS3-1337,GGBS,175.5,390.0,55.0,,,195,,1107,658,1765,0.5943992773261066,0.22096317280453256
DS3,5668.0,DS3-1338,Fly Ash,390,390,0.0,,,195,,1066,678,1744,0.6360225140712945,0.22362385321100917
DS3,5669.0,DS3-1339,Silica Fume,351,390,10.0,,,195,,1066,664,1730,0.6228893058161351,0.2254335260115607
DS3,5670.0,DS3-1340,Fly Ash,253.5,390.0,35.0,,,195,,1066,640,1706,0.600375234521576,0.22860492379835873
DS3,5671.0,DS3-1341,GGBS,175.5,390.0,55.0,,,195,,1066,658,1724,0.6172607879924953,0.22621809744779584
DS3,5672.0,DS3-1342,Fly Ash,390,390,0.0,,,195,,1078,678,1756,0.6289424860853432,0.22209567198177677
DS3,5673.0,DS3-1343,Silica Fume,351,390,10.0,,,195,,1078,664,1742,0.6159554730983302,0.22388059701492538
DS3,5674.0,DS3-1344,Fly Ash,253.5,390.0,35.0,,,195,,1078,640,1718,0.5936920222634509,0.2270081490104773
DS3,5675.0,DS3-1345,GGBS,175.5,390.0,55.0,,,195,,1078,658,1736,0.6103896103896104,0.22465437788018433
DS3,5676.0,DS3-1346,Fly Ash,390,390,0.0,,,195,,1107,678,1785,0.6124661246612466,0.2184873949579832
DS3,5677.0,DS3-1347,Silica Fume,351,390,10.0,,,195,,1107,664,1771,0.5998193315266486,0.220214568040655
DS3,5678.0,DS3-1348,Fly Ash,253.5,390.0,35.0,,,195,,1107,640,1747,0.5781391147244805,0.22323983972524328
DS3,5679.0,DS3-1349,GGBS,175.5,390.0,55.0,,,195,,1107,658,1765,0.5943992773261066,0.22096317280453256
DS3,5680.0,DS3-1350,Fly Ash,390,390,0.0,,,195,,1066,678,1744,0.6360225140712945,0.22362385321100917
DS3,5681.0,DS3-1351,Silica Fume,351,390,10.0,,,195,,1066,664,1730,0.6228893058161351,0.2254335260115607
DS3,5682.0,DS3-1352,Fly Ash,253.5,390.0,35.0,,,195,,1066,640,1706,0.600375234521576,0.22860492379835873
DS3,5683.0,DS3-1353,GGBS,175.5,390.0,55.0,,,195,,1066,658,1724,0.6172607879924953,0.22621809744779584
DS3,5684.0,DS3-1354,Fly Ash,390,390,0.0,,,195,,1078,678,1756,0.6289424860853432,0.22209567198177677
DS3,5685.0,DS3-1355,Silica Fume,351,390,10.0,,,195,,1078,664,1742,0.6159554730983302,0.22388059701492538
DS3,5686.0,DS3-1356,Fly Ash,253.5,390.0,35.0,,,195,,1078,640,1718,0.5936920222634509,0.2270081490104773
DS3,5687.0,DS3-1357,GGBS,175.5,390.0,55.0,,,195,,1078,658,1736,0.6103896103896104,0.22465437788018433
DS3,5688.0,DS3-1358,Fly Ash,390,390,0.0,,,195,55.09,1107,678,1785,0.6124661246612466,0.2184873949579832
DS3,5689.0,DS3-1359,Silica Fume,351,390,10.0,,,195,60.38,1107,664,1771,0.5998193315266486,0.220214568040655
DS3,5690.0,DS3-1360,Fly Ash,253.5,390.0,35.0,,,195,35.75,1107,640,1747,0.5781391147244805,0.22323983972524328
DS3,5691.0,DS3-1361,GGBS,175.5,390.0,55.0,,,195,37.65,1107,658,1765,0.5943992773261066,0.22096317280453256
DS3,5692.0,DS3-1362,Fly Ash,390,390,0.0,,,195,50.54,1066,678,1744,0.6360225140712945,0.22362385321100917
DS3,5693.0,DS3-1363,Silica Fume,351,390,10.0,,,195,54.35,1066,664,1730,0.6228893058161351,0.2254335260115607
DS3,5694.0,DS3-1364,Fly Ash,253.5,390.0,35.0,,,195,36.87,1066,640,1706,0.600375234521576,0.22860492379835873
DS3,5695.0,DS3-1365,GGBS,175.5,390.0,55.0,,,195,38.31,1066,658,1724,0.6172607879924953,0.22621809744779584
DS3,5696.0,DS3-1366,Fly Ash,390,390,0.0,,,195,41.73,1078,678,1756,0.6289424860853432,0.22209567198177677
DS3,5697.0,DS3-1367,Silica Fume,351,390,10.0,,,195,52.45,1078,664,1742,0.6159554730983302,0.22388059701492538
DS3,5698.0,DS3-1368,Fly Ash,253.5,390.0,35.0,,,195,31.18,1078,640,1718,0.5936920222634509,0.2270081490104773
DS3,5699.0,DS3-1369,GGBS,175.5,390.0,55.0,,,195,32.56,1078,658,1736,0.6103896103896104,0.22465437788018433
DS3,5700.0,DS3-1370,Fly Ash,390,390,0.0,,,195,,1107,678,1785,0.6124661246612466,0.2184873949579832
DS3,5701.0,DS3-1371,Silica Fume,351,390,10.0,,,195,,1107,664,1771,0.5998193315266486,0.220214568040655
DS3,5702.0,DS3-1372,Fly Ash,253.5,390.0,35.0,,,195,,1107,640,1747,0.5781391147244805,0.22323983972524328
DS3,5703.0,DS3-1373,GGBS,175.5,390.0,55.0,,,195,,1107,658,1765,0.5943992773261066,0.22096317280453256
DS3,5704.0,DS3-1374,Fly Ash,390,390,0.0,,,195,,1066,678,1744,0.6360225140712945,0.22362385321100917
DS3,5705.0,DS3-1375,Silica Fume,351,390,10.0,,,195,,1066,664,1730,0.6228893058161351,0.2254335260115607
DS3,5706.0,DS3-1376,Fly Ash,253.5,390.0,35.0,,,195,,1066,640,1706,0.600375234521576,0.22860492379835873
DS3,5707.0,DS3-1377,GGBS,175.5,390.0,55.0,,,195,,1066,658,1724,0.6172607879924953,0.22621809744779584
DS3,5708.0,DS3-1378,Fly Ash,390,390,0.0,,,195,,1078,678,1756,0.6289424860853432,0.22209567198177677
DS3,5709.0,DS3-1379,Silica Fume,351,390,10.0,,,195,,1078,664,1742,0.6159554730983302,0.22388059701492538
DS3,5710.0,DS3-1380,Fly Ash,253.5,390.0,35.0,,,195,,1078,640,1718,0.5936920222634509,0.2270081490104773
DS3,5711.0,DS3-1381,GGBS,175.5,390.0,55.0,,,195,,1078,658,1736,0.6103896103896104,0.22465437788018433
DS3,5712.0,DS3-1382,Fly Ash,275,275,0.0,,,178.75,31.92,943.84,918.49,1862.33,0.973141634175284,0.14766448481203653
DS3,5713.0,DS3-1383,Fly Ash,275,275,0.0,,,178.75,31.71,903.84,938.05,1841.89,1.037849619401664,0.14930316142657812
DS3,5714.0,DS3-1384,Fly Ash,275,275,0.0,,,178.75,32.35,847.54,962.73,1810.27,1.1359109894518253,0.1519110408944522
DS3,5715.0,DS3-1385,Fly Ash,275,275,0.0,,,178.75,30.13,756.46,1005.18,1761.64,1.328794648758692,0.15610453895233986
DS3,5716.0,DS3-1386,Fly Ash,380,380,0.0,,,190,44.81,973.37,781.43,1754.80,0.8028087982986942,0.21654889446090722
DS3,5717.0,DS3-1387,Fly Ash,380,380,0.0,,,190,43.74,937.55,794.31,1731.86,0.8472188149965335,0.21941727391359578
DS3,5718.0,DS3-1388,Fly Ash,380,380,0.0,,,190,37.45,887.42,811.37,1698.79,0.9143021342768926,0.2236886254333967
DS3,5719.0,DS3-1389,Fly Ash,380,380,0.0,,,190,40.54,807.97,838.29,1646.26,1.0375261457727392,0.2308262364389586
DS3,5720.0,DS3-1390,Fly Ash,430,430,0.0,,,193,36.29,835,808,1643,0.9676646706586827,0.26171637248934876
DS3,5721.0,DS3-1391,Fly Ash,335,335,0.0,,,151,42.68,1134,630,1764,0.5555555555555556,0.1899092970521542
DS6,23307.0,5,None,410,410,0.0,0.55,,225.50,45.3,1044,0,1044,0.0,0.39272030651340994
DS6,23308.0,5,None,410,410,0.0,0.55,,225.50,42.5,1030,0,1030,0.0,0.39805825242718446
DS6,23309.0,5,None,410,410,0.0,0.55,,225.50,38.1,1017,0,1017,0.0,0.4031465093411996
DS6,23310.0,5,Fly Ash,384.375,512.500,25.0,0.44,,169.12500,52.9,992,0,992,0.0,0.516633064516129
DS6,23311.0,5,Fly Ash,384.375,512.500,25.0,0.44,,169.12500,50.1,987,0,987,0.0,0.5192502532928065
DS6,23312.0,5,Fly Ash,384.375,512.500,25.0,0.44,,169.12500,48.1,978,0,978,0.0,0.5240286298568507
DS6,23313.0,5,Fly Ash,384.375,512.500,25.0,0.44,,169.12500,45.3,963,0,963,0.0,0.5321910695742471
DS6,23314.0,5,None,410,410,0.0,0.5,,205.0,54.1,1081,0,1081,0.0,0.3792784458834413
DS6,23315.0,5,None,410,410,0.0,0.5,,205.0,51.7,1075,0,1075,0.0,0.3813953488372093
DS6,23316.0,5,None,410,410,0.0,0.5,,205.0,47.1,1066,0,1066,0.0,0.38461538461538464
DS6,23317.0,5,None,410,410,0.0,0.5,,205.0,43.4,1049,0,1049,0.0,0.3908484270734032
DS6,23318.0,5,Fly Ash,384.375,512.500,25.0,0.4,,153.7500,57.6,1009,0,1009,0.0,0.5079286422200199
DS5,13203.0,DS5-773,Fly Ash,238,297,19.865319865319865,,,148.5,29.125,0,0,0,,
DS5,13204.0,DS5-774,Fly Ash,237,296,19.93243243243243,,,148,35,0,0,0,,
DS5,13205.0,DS5-775,Fly Ash,238,297,19.865319865319865,,,148.5,31,0,0,0,,
DS5,13206.0,DS5-776,Fly Ash,239,298,19.798657718120804,,,149,30.125,0,0,0,,
DS6,23319.0,5,Fly Ash,384.375,512.500,25.0,0.4,,153.7500,55.8,998,0,998,0.0,0.5135270541082164
DS6,23320.0,5,Fly Ash,384.375,512.500,25.0,0.4,,153.7500,52.5,994,0,994,0.0,0.5155935613682092
DS6,23321.0,5,Fly Ash,384.375,512.500,25.0,0.4,,153.7500,51.2,979,0,979,0.0,0.5234933605720122
DS6,23322.0,5,None,400,400,0.0,0.46,,184.00,66.8,1108,0,1108,0.0,0.36101083032490977
DS3,5722.0,DS3-1392,Fly Ash,349,349,0.0,,,156,45.26,792,888,1680,1.121212121212121,0.20773809523809525
DS3,5723.0,DS3-1393,Fly Ash,424,424,0.0,,,191,35.15,900,857,1757,0.9522222222222222,0.24132043255549232
DS3,5724.0,DS3-1394,Fly Ash,358,358,0.0,,,161,46.19,1094,645,1739,0.5895795246800731,0.2058654399079931
DS3,5725.0,DS3-1395,Fly Ash,349,349,0.0,,,156,47.32,867,763,1630,0.8800461361014994,0.21411042944785277
DS3,5726.0,DS3-1396,Fly Ash,275,275,0.0,,,178.75,32.89,943.84,918.49,1862.33,0.973141634175284,0.14766448481203653
DS3,5727.0,DS3-1397,Fly Ash,275,275,0.0,,,178.75,32.68,903.84,938.05,1841.89,1.037849619401664,0.14930316142657812
DS3,5728.0,DS3-1398,Fly Ash,275,275,0.0,,,178.75,33.4,847.54,962.73,1810.27,1.1359109894518253,0.1519110408944522
DS3,5729.0,DS3-1399,Fly Ash,275,275,0.0,,,178.75,31.03,756.46,1005.18,1761.64,1.328794648758692,0.15610453895233986
DS3,5730.0,DS3-1400,Fly Ash,380,380,0.0,,,190,46.19,973.37,781.43,1754.80,0.8028087982986942,0.21654889446090722
DS3,5731.0,DS3-1401,Fly Ash,380,380,0.0,,,190,45.05,937.55,794.31,1731.86,0.8472188149965335,0.21941727391359578
DS3,5732.0,DS3-1402,Fly Ash,380,380,0.0,,,190,38.66,887.42,811.37,1698.79,0.9143021342768926,0.2236886254333967
